,year,month,day,hour,minute,second,cc,nchannel
0,2020,8,31,2,44,22.6,0.10441611556794335,5
1,2020,8,31,5,51,0.55,0.18379185270165857,4
2,2020,8,31,5,51,42.35,0.1352921337278364,4
3,2020,8,31,6,1,7.45,0.10442527346157396,5
4,2020,8,31,10,40,40.45,0.13758440980825024,5
5,2020,8,31,13,3,33.75,0.09947138263332893,5
6,2020,8,31,15,55,13.5,0.10417274496780374,5
7,2020,8,31,16,39,54.95,0.13175421842093898,5
8,2020,8,31,17,9,27.5,0.09936006148654403,5
9,2020,8,31,18,57,3.05,0.09479611486801562,5
10,2020,8,31,19,53,2.05,0.10097860912463945,5
11,2020,8,31,22,39,30.1,0.11010258039649848,5
12,2020,8,31,23,13,20.95,0.14481144494204154,5
