,year,month,day,hour,minute,second,cc,nchannel
0,2020,9,13,1,53,53.1,0.11856607565876176,5
1,2020,9,13,6,44,53.9,0.1113626786272461,5
2,2020,9,13,10,59,55.05,0.1269281503121848,5
3,2020,9,13,15,7,20.2,0.11989257824173524,5
4,2020,9,13,15,14,20.4,0.11941095590614217,5
5,2020,9,13,15,43,26.5,0.09372717254744864,5
6,2020,9,13,16,37,58.55,0.1340555950563642,5
7,2020,9,13,19,42,47.05,0.11707020534448373,5
8,2020,9,13,22,7,8.85,0.12388696715128458,5
9,2020,9,13,22,10,27.0,0.09717776810775333,5
10,2020,9,13,23,34,51.6,0.09611486635450456,5
