,year,month,day,hour,minute,second,cc,nchannel
0,2020,10,7,0,12,56.1,0.11330774758559573,5
1,2020,10,7,0,54,53.8,0.1344137622749331,5
2,2020,10,7,1,23,11.15,0.10591904892206454,5
3,2020,10,7,1,25,29.4,0.09406844685707096,5
4,2020,10,7,1,44,15.65,0.1232008020709295,5
5,2020,10,7,2,21,0.5,0.13319773094696125,5
6,2020,10,7,2,53,27.8,0.10339821630933928,5
7,2020,10,7,4,35,41.85,0.1120401411298065,5
8,2020,10,7,4,36,38.95,0.09528122950181309,5
9,2020,10,7,5,44,50.25,0.13140041461367755,5
10,2020,10,7,5,45,14.0,0.12557557596787386,5
11,2020,10,7,5,45,33.1,0.12774402802117021,5
12,2020,10,7,5,45,44.3,0.11694243144651746,5
13,2020,10,7,5,46,31.25,0.14143697609925085,5
14,2020,10,7,5,47,4.9,0.13120556602560002,5
15,2020,10,7,5,47,7.4,0.11496379774887351,5
16,2020,10,7,5,48,25.6,0.12197918285816234,5
17,2020,10,7,5,49,42.8,0.24789496483812018,5
18,2020,10,7,5,50,28.2,0.15702745082566455,5
19,2020,10,7,5,52,17.65,0.19976278029308664,5
20,2020,10,7,5,53,47.2,0.11884066728482087,5
21,2020,10,7,5,54,23.6,0.10287642276784233,5
22,2020,10,7,5,54,57.15,0.11417297591313413,5
23,2020,10,7,5,55,15.8,0.10332809832971486,5
24,2020,10,7,5,56,3.85,0.1664762934761928,5
25,2020,10,7,5,56,49.6,0.12225222412074735,5
26,2020,10,7,6,2,52.75,0.14145701638304345,5
27,2020,10,7,6,14,19.15,0.11784446327780566,5
28,2020,10,7,6,53,59.2,0.13162825349733645,5
29,2020,10,7,7,12,42.65,0.1292683629643476,5
30,2020,10,7,8,13,27.75,0.17151203329659462,4
31,2020,10,7,8,21,4.05,0.11653698369420581,4
32,2020,10,7,9,51,25.05,0.11103761357494817,5
33,2020,10,7,9,53,58.35,0.10971755445275873,5
34,2020,10,7,9,55,40.9,0.10177535501391868,5
35,2020,10,7,10,0,27.7,0.10083418018212045,5
36,2020,10,7,10,15,24.2,0.10720191923917832,5
37,2020,10,7,11,13,40.45,0.13533045454752393,5
38,2020,10,7,11,51,15.65,0.1130732789381547,5
39,2020,10,7,12,5,16.65,0.12147769749865286,5
40,2020,10,7,12,35,18.75,0.10936654822954255,5
41,2020,10,7,14,21,36.75,0.09869402327203787,5
42,2020,10,7,14,40,42.95,0.1200333107627535,5
43,2020,10,7,16,29,3.8,0.10781339094912097,5
44,2020,10,7,17,29,43.95,0.1379508296959337,5
45,2020,10,7,17,32,39.8,0.14742250328575668,5
46,2020,10,7,17,36,24.7,0.09649252207577974,5
47,2020,10,7,18,0,3.15,0.11149575502011196,5
48,2020,10,7,18,38,5.3,0.1048727682145592,5
49,2020,10,7,18,42,57.6,0.11934872155463658,5
50,2020,10,7,19,31,55.8,0.13149393161299078,4
51,2020,10,7,19,37,9.8,0.13498334150198107,4
52,2020,10,7,19,58,0.95,0.17254101081226708,4
53,2020,10,7,21,11,29.5,0.12687422738325332,5
54,2020,10,7,21,28,27.7,0.1324945700548138,5
55,2020,10,7,22,5,33.0,0.1268506146359753,4
56,2020,10,7,22,31,4.25,0.1227772600583639,4
