,year,month,day,hour,minute,second,cc,nchannel
0,2020,9,4,0,8,21.8,0.21964239680312095,4
1,2020,9,4,6,34,41.3,0.11500330355075657,4
2,2020,9,4,6,35,27.4,0.12924686453547493,4
3,2020,9,4,6,39,20.65,0.12198566042595557,4
4,2020,9,4,7,36,13.25,0.13682995846982215,4
5,2020,9,4,8,5,45.2,0.13244352868334608,4
6,2020,9,4,10,6,43.4,0.17173255305066368,4
7,2020,9,4,11,29,33.5,0.09804732085739558,5
8,2020,9,4,16,33,52.75,0.09665875948427886,5
9,2020,9,4,17,29,34.65,0.17494614886479018,4
10,2020,9,4,17,29,38.0,0.10610630250743454,4
11,2020,9,4,18,57,22.4,0.1294635225955959,4
12,2020,9,4,18,58,29.05,0.15193620911034503,4
13,2020,9,4,19,13,34.5,0.10696955838866144,5
14,2020,9,4,19,19,36.5,0.1323553137094605,5
15,2020,9,4,19,19,39.35,0.12801811845444006,5
16,2020,9,4,19,20,10.2,0.15097947035403114,5
17,2020,9,4,19,21,0.0,0.1604861129678265,5
18,2020,9,4,19,21,12.95,0.11186630263283162,5
19,2020,9,4,19,22,21.8,0.12982050786528415,5
20,2020,9,4,19,44,21.4,0.12183436119801636,5
21,2020,9,4,22,35,12.55,0.08825292958576939,5
