,year,month,day,hour,minute,second,cc,nchannel
0,2020,8,28,5,7,4.9,0.11450951825521935,5
1,2020,8,28,7,34,13.7,0.12717284614262814,4
2,2020,8,28,7,35,12.9,0.11867398974932193,4
3,2020,8,28,8,27,43.35,0.12166484704069082,4
4,2020,8,28,8,27,45.4,0.12832313117551308,4
5,2020,8,28,9,28,16.25,0.10617403001869044,5
6,2020,8,28,9,28,17.6,0.10327702080896876,5
7,2020,8,28,10,12,17.5,0.10243989437407111,5
8,2020,8,28,10,13,50.5,0.10834895904084499,5
9,2020,8,28,10,14,27.45,0.1046087772655796,5
10,2020,8,28,10,16,2.25,0.12162158641315299,5
11,2020,8,28,11,47,11.95,0.1045652269924339,5
12,2020,8,28,13,4,45.05,0.13092987782021162,5
13,2020,8,28,13,10,29.75,0.13833812782590627,5
14,2020,8,28,13,13,8.45,0.13286248312406412,5
15,2020,8,28,13,14,23.95,0.10316087023829776,5
16,2020,8,28,14,12,39.75,0.10525873239525411,5
17,2020,8,28,14,12,43.7,0.13363454992229262,5
18,2020,8,28,14,13,32.75,0.12688786652382367,5
19,2020,8,28,14,13,43.05,0.14425838676324437,5
20,2020,8,28,14,14,59.05,0.11253801121102584,5
21,2020,8,28,14,15,46.2,0.10957504816721131,5
22,2020,8,28,14,15,51.9,0.10005626270810034,5
23,2020,8,28,15,8,41.7,0.10155497078428961,5
24,2020,8,28,15,8,43.75,0.11730664429178765,5
25,2020,8,28,15,8,44.8,0.09673767563114902,5
26,2020,8,28,20,16,51.75,0.10138734666590817,5
27,2020,8,28,21,6,54.7,0.10915182974896243,5
28,2020,8,28,22,10,47.75,0.11239739161642874,5
29,2020,8,28,22,41,10.3,0.12017024577181716,5
