,year,month,day,hour,minute,second,cc,nchannel
0,2020,9,7,2,54,20.7,0.09554533770949111,5
1,2020,9,7,8,57,56.4,0.10882326256387129,5
2,2020,9,7,9,5,2.85,0.09798695511933289,5
3,2020,9,7,12,29,37.1,0.09724701144819967,5
4,2020,9,7,12,56,19.95,0.09783909788972697,5
5,2020,9,7,12,56,21.6,0.10929978706909298,5
6,2020,9,7,14,35,32.7,0.10652678923188282,5
7,2020,9,7,14,43,45.05,0.10086030749611588,5
8,2020,9,7,15,12,24.4,0.09903139194535539,5
9,2020,9,7,17,1,20.55,0.13843829460441945,5
10,2020,9,7,18,15,34.9,0.11229597095340853,5
11,2020,9,7,18,16,30.15,0.10935180841457064,5
12,2020,9,7,18,17,43.8,0.10981262084805854,5
13,2020,9,7,18,18,41.9,0.12299490418133656,5
14,2020,9,7,18,19,28.25,0.11791563558891253,5
15,2020,9,7,18,43,13.3,0.12017874073762365,5
16,2020,9,7,19,2,7.9,0.13075575909855314,5
17,2020,9,7,19,7,3.3,0.13042356987577797,5
18,2020,9,7,19,13,38.05,0.12386059606914283,5
19,2020,9,7,19,13,51.8,0.10178061976176793,5
20,2020,9,7,19,16,45.35,0.12028119324349315,5
21,2020,9,7,19,24,14.5,0.10840090992269265,5
22,2020,9,7,20,33,23.6,0.11977330685706418,5
23,2020,9,7,20,34,9.05,0.14316118890546567,5
