,year,month,day,hour,minute,second,cc,nchannel
142,2020,9,23,11,53,17.25,0.10804266517970165,5
143,2020,9,23,12,40,14.3,0.137617702466042,5
144,2020,9,23,14,28,38.95,0.0990717462048928,5
145,2020,9,23,15,47,50.45,0.10970714510191107,5
146,2020,9,23,15,48,53.9,0.10790792772246197,5
147,2020,9,23,15,50,46.9,0.12877725973956416,5
148,2020,9,23,15,51,33.35,0.10792874215148837,5
149,2020,9,23,15,52,52.2,0.12215125047075628,5
150,2020,9,23,15,52,55.5,0.11951584877899132,5
151,2020,9,23,15,57,26.25,0.12358986274970099,5
152,2020,9,23,19,13,0.85,0.09006251473632489,5
153,2020,9,23,19,44,23.65,0.08725908033618185,5
