,year,month,day,hour,minute,second,cc,nchannel
0,2020,7,20,7,35,20.3,0.08517068850389593,7
1,2020,7,20,14,2,12.55,0.09316811336319267,8
2,2020,7,20,15,51,3.1,0.08699344462899708,8
3,2020,7,20,15,52,52.25,0.09271548248445871,8
4,2020,7,20,15,55,18.7,0.11055827790487599,8
5,2020,7,20,15,57,19.1,0.09686534775458111,8
6,2020,7,20,15,57,41.35,0.11251696688933528,8
7,2020,7,20,15,58,15.1,0.12995056056180732,8
8,2020,7,20,16,1,28.0,0.1130088773274548,8
9,2020,7,20,16,2,16.7,0.16934760657691617,8
10,2020,7,20,16,10,2.8,0.09194279870310047,8
11,2020,7,20,16,10,29.75,0.08931947528698533,8
12,2020,7,20,16,26,31.4,0.0929348416993714,8
13,2020,7,20,16,32,25.2,0.09331862569962088,8
14,2020,7,20,16,33,40.7,0.14652403151443705,8
15,2020,7,20,16,33,42.35,0.08930688490861075,8
16,2020,7,20,16,34,13.25,0.09394743758796976,8
17,2020,7,20,16,40,35.35,0.10942993605616173,8
18,2020,7,20,16,44,14.25,0.0943064855375299,8
19,2020,7,20,16,53,44.4,0.11187663415645473,8
20,2020,7,20,16,56,3.85,0.12337773473309094,8
21,2020,7,20,17,3,1.05,0.1102286463367396,8
22,2020,7,20,17,6,15.25,0.12362422452909264,8
23,2020,7,20,17,9,33.9,0.09268252039840304,8
24,2020,7,20,17,12,16.6,0.13116026505065106,8
25,2020,7,20,17,14,33.7,0.09785346644462885,8
26,2020,7,20,17,21,30.9,0.11887711753784151,8
27,2020,7,20,17,27,56.35,0.09525092929878506,8
28,2020,7,20,17,29,50.7,0.09282842098815645,8
29,2020,7,20,18,20,5.65,0.08014531923290553,9
30,2020,7,20,18,27,44.15,0.08720667570167333,9
31,2020,7,20,18,40,19.1,0.08754570522303061,9
32,2020,7,20,18,54,39.2,0.08449174016279032,9
33,2020,7,20,19,16,58.0,0.11389871480363241,9
34,2020,7,20,19,31,52.15,0.09857760502669906,9
35,2020,7,20,19,34,40.8,0.10705537435980644,9
36,2020,7,20,19,35,43.2,0.08762874574080665,9
37,2020,7,20,19,37,22.45,0.08422507253133371,9
38,2020,7,20,19,50,57.65,0.09132177962953912,9
39,2020,7,20,19,56,29.0,0.08657063634585543,9
40,2020,7,20,20,44,22.6,0.08100752694102183,9
41,2020,7,20,20,49,35.6,0.08448762310083506,9
42,2020,7,20,21,40,11.7,0.08013035458467649,9
